eng_name,weight,category,Energy,Water,Protein,Fat,Ash,Carbohydrate,Total sugars,Sucrose,Glucose,Fructose,Lactose,Maltose,Galactose,Total Dietary Fiber,Water Soluble Dietary Fiber,Water Insoluble Dietary Fiber,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Molybdenum,Iodine,Retinol,β-Carotene,Thiamin,Total Riboflavin,Total Niacin,Niacin equivalents,Nicotinic acid,Nicotinamide,Pantothenic acid,Total Vitamin B6,Pyridoxine,Biotin,Dietary Folate Equivalent,Food Folate,Folic acid,Cyanocobalamin,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),Ergocalciferol,Cholecalciferol,Total Vitamin E,α-tocopherol,β-tocopherol,γ-tocopherol,δ-tocopherol,α-tocotrienol,β-tocotrienol,γ-tocotrienol,δ-tocotrienol,Total Vitamin K,Phylloquinone,Parquinone,Sum of 19 amino acids,Total essential amino acid,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Histidine,Arginine,Total non-essential amino acid,Tyrosine,Cystine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Taurine,Cholesterol,Total fatty acid,Total essential fatty acid,Saturated Fatty acid,Butyric,Caproic,Caprylic,Capric,Lauric,Tridecanoic,Mysistic,Pentadecanoic,Palmitic,Heptadecanoic,Stearic,Arachidic,Henicosanoic,Begenic,Tricosanoic,Lignoceric,Monounsaturated fatty acid,Myristoleic ,Palmitoleic ,Heptadecenoic,Oleic ,Vaccenic,Gadoleic,Erucic,Nervonic,Polyunsaturated fatty acid,Linoleic,a-linolenic ,γ-linolenic,Eicosadienoic,Icosatrienoic ,Eicosatrienoic,Arachidonic,Timnodonic/Eicosapentaenoic(EPA),Docosadienoic,Clupanodonic/Docosapentaenoic (DPA),Docosahexaenoic (DHA),Total n-3 polyunsaturated Fatty acid,Total n-6 polyunsaturated Fatty acid,Trans fatty acid,Trans oleic ,Trans linolenic,Trans linolenic.1,Sodium Chloride Equivalent
S_soy-based deep-fried chicken nuggets,46.5,Snack_afternoon,110.431,26.0657,7.226,5.63782,1.16746,6.72112,0.2026,0.1869,0.0157,0.0,0.0,0.0,0.0,0.21100000000000002,0.061,0.15,9.839,0.29956,12.112,101.15700000000001,128.235,289.872,0.309,0.00864,0.07894,5.77762,2.5148599999999997,3.4103,9.3,0.132,0.06607,0.094178,2.77584,0.0,0.0,0.0,0.24572,0.0,0.007940000000000001,2.0663,7.99,7.99,0.0,0.2,0.1186,1.045,0.0,1.045,2.6694,0.4163,0.0485,1.383,0.762,0.0074,0.0507,0.0015,0.0,5.257999999999999,5.257999999999999,0.0,6913.994000000001,3389.21,331.23,531.16,532.6,163.11,307.67,320.61,69.11,372.89,250.21,510.62,3524.784,245.18,73.584,373.66,658.35,1234.42,297.25,316.4,323.39,2.55,30.469,5.38592,2.9978,0.9648200000000001,0.0,0.0,0.0,0.0,0.0,0.0,7.44566,0.2768,666.10978,4.7555,228.21266,15.0065,0.11199999999999999,17.2677,20.3835,6.3448,1.3428,0.2455,22.114,0.0,1195.5109,86.0708,38.6842,0.0,0.1666,3.0078,2663.9204,332.7735,0.0,2.3355,0.0,4.8525,0.0,0.0,0.0,0.268,3.536,0.3376,2.6707,0.0705,2.2159999999999997,34.3335,33.9805,0.7277
S_soy-based mixed noodles,49.5,Snack_afternoon,147.415,15.5525,3.48145,2.6081,1.52985,26.3281,3.5687,2.50555,0.26045,0.2215,0.0,0.579,0.0022,0.9670000000000001,0.299,0.6679999999999999,13.39,0.34700000000000003,13.955,38.89,77.105,506.265,0.19615,0.03553,0.19837,28.23525,7.47965,0.26455,0.0,281.615,0.043035000000000004,0.06662,0.21909,0.0,0.0,0.0,0.15655,0.0,0.012355,0.1437,9.785,9.785,0.0,0.132,0.7427,0.0,0.0,0.0,1.2603,0.1241,0.0321,0.7882,0.1594,0.0035,0.153,0.0,0.0,3.6166,3.6166,0.0,3174.85,1038.16,101.415,218.635,79.39,42.94,153.03,91.55,26.005,121.315,65.475,138.405,2136.69,92.31,70.035,103.795,150.71,1117.935,117.24,332.12,152.545,0.0,0.0,2.49325,1.3061,0.43405,0.0,0.0,0.0,0.0,0.3578,0.0,1.7651,0.501,304.844,2.15025,104.6974,10.79415,0.0144,5.56635,0.04495,3.3293,0.73595,0.0,2.7155,0.0,691.24105,28.03495,10.7743,0.0,2.3384,1.30625,1222.4537,83.49085,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08485,1.2216,0.017,0.40305,10.95855,6.73255,1.2770000000000001
S_soy-based mixed noodles,47.5,Snack_afternoon,146.955,13.6965,3.44585,2.6051,1.52045,26.2321,3.5161,2.50475,0.23585,0.1965,0.0,0.579,0.0,0.935,0.295,0.64,12.91,0.3306,13.755,38.29,73.485,506.265,0.18035,0.03513,0.18331,28.23525,7.44145,0.07695,0.0,276.075,0.041714999999999995,0.06473999999999999,0.21623,0.0,0.0,0.0,0.13981,0.0,0.012075,0.1437,9.385,9.385,0.0,0.132,0.6717,0.0,0.0,0.0,1.2603,0.1241,0.0321,0.7882,0.1594,0.0035,0.153,0.0,0.0,1.8658,1.8658,0.0,3153.21,1030.0,100.715,217.215,78.39,42.7,152.13,90.31,25.905,120.375,64.995,137.265,2123.21,91.65,69.815,102.835,147.85,1112.055,116.46,331.62,150.925,0.0,0.0,2.49025,1.3047,0.43265,0.0,0.0,0.0,0.0,0.327,0.0,1.7419,0.501,304.0942,2.15025,104.2786,10.76535,0.0,5.52655,0.04495,3.3293,0.73575,0.0,2.7155,0.0,691.07605,28.03495,10.7743,0.0,2.3384,1.30485,1221.5145,82.99105,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08425,1.2206,0.017,0.40305,10.95855,6.73255,1.2770000000000001
S_mixed noodles,51.0,Snack_afternoon,138.27,17.6165,3.64045,1.37605,1.37785,26.98915,3.60545,1.9145,0.61135,0.22399999999999998,0.0,0.8265,0.0,1.0675,0.3175,0.75,17.335,0.37845,14.21,42.885,76.825,457.29,0.22845,0.043625,0.22775,28.78885,7.7582,0.03565,0.0,108.225,0.057260000000000005,0.07572999999999999,0.188365,0.0,0.0,0.0,0.10558,0.0,0.01636,0.74865,9.365,9.365,0.0,0.132,1.1354,0.0,0.0,0.0,0.7142,0.1006,0.0261,0.42795,0.00635,0.0002,0.153,0.0,0.0,1.0551,1.0551,0.0,3326.15,1110.945,106.88,230.22,80.2,47.245,160.415,98.33,28.63,128.15,69.995,160.88,2215.205,96.795,72.135,107.595,160.825,1158.585,124.85,334.895,159.525,0.0,0.0,1.31565,0.6332,0.25745,0.0,0.0,0.0,0.0,0.4614,0.0,1.5601,0.501,185.6792,1.1997,57.4858,6.36195,0.0,1.99575,0.0899,1.9947,0.42265,0.0,1.8584,0.0,402.1203,12.07005,3.1426,0.0,2.3638,0.6335,614.4767,18.24395,0.0,0.2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01955,0.6139,0.00205,0.1997,2.91435,0.0875,1.149
S_pan-fried sea lettuce,24.0,Snack_afternoon,63.56,10.76,1.3940000000000001,2.1188,0.3566,9.3706,0.4228,0.4208,0.0,0.0,0.0,0.0,0.0,0.51,0.2,0.31,9.34,0.4796,7.68,22.28,29.9,106.52,0.0946,0.01108,0.07632,1.775,1.0536,0.3912,0.0,0.0,0.03884,0.11984000000000002,0.02496,0.0,0.0,0.0,0.0,0.0,0.00472,0.0,4.7,4.7,0.0,0.299,3.6012,0.0,0.0,0.0,1.0522,0.157,0.0354,0.5448,0.3042,0.0108,0.0,0.0,0.0,2.1032,2.5792,0.0,1450.3,506.86,51.24,108.64,36.44,20.04,74.82,51.72,2.16,63.12,33.7,64.98,943.44,45.48,25.16,66.06,96.02,433.64,64.56,137.8,74.72,0.0,0.016,2.0254,1.217,0.3262,0.0,0.0,0.0,0.0,0.0,0.20199999999999999,1.8730000000000002,0.1794,234.6212,1.6212,70.9654,6.1648,0.0,7.4316,0.086,2.7384,0.4506,0.0,1.6478,0.0,401.1512,31.964000000000002,15.0972,0.013999999999999999,0.3936,1.219,1079.4068,138.088,0.0,1.1764,0.01,0.06,0.0,0.32,0.16,0.34,0.0,0.14,1.0814,0.0296,0.718,15.3668,13.57,0.27
S_pan-fried seafood and spring onion,63.0,Snack_afternoon,73.7,47.99,5.4218,3.0163,0.7884,5.7835,1.0898,0.35600000000000004,0.3788,0.331,0.0,0.003,0.0165,0.564,0.06,0.504,34.06,1.4241,9.25,80.99,135.17,86.59,0.3735,0.05039,0.24536999999999998,4.6747,1.5591,6.6533,13.6,407.79,0.0257,0.13562000000000002,0.42713,0.0,0.0,0.0,0.29659,0.0,0.00732,2.1824,20.19,20.19,0.0,0.3869,2.8366,2.5121,0.0,2.5121,1.3343,0.3707,0.0262,0.6047,0.3102,0.016,0.002,0.0045,0.0,22.6187,22.6187,0.0,2944.82,1364.85,136.42,239.81,177.88,57.45,143.59,141.53,30.71,154.84,77.21,205.41,1579.97,107.61,53.38,100.41,278.32,563.24,121.83,143.77,183.42,27.99,34.3495,2.7661,1.3055,0.5938,0.0,0.0,0.0,0.0,0.0,0.0,4.7973,0.764,412.9126,3.6429,134.9495,6.3711,0.35600000000000004,7.4539,20.1624,3.2078,0.7695,0.491,19.2012,0.0,684.6304,44.8829,19.1441,0.6132,0.5616,1.3715,1163.1405,142.2148,0.0,1.4855,0.406,1.085,0.0,11.052999999999999,0.11199999999999999,0.8440000000000001,50.549,0.205,1.1672,0.0313,2.1572,14.3437,14.8347,0.21899999999999997
S_pan-fried vegetables with mugwort,61.2,Snack_afternoon,124.62,37.2126,3.4605,5.9095,0.6637,13.9537,0.9068,0.2828,0.3489,0.2751,0.0,0.0,0.0,1.597,0.27899999999999997,1.318,21.46,1.1837,10.57,51.01,147.27,82.634,0.3799,0.04541,0.37367,8.3737,3.534,7.4,13.6,801.56,0.050289999999999994,0.10712999999999999,0.5825,0.0,0.0,0.0,0.2907,0.0,0.00551,3.2803,21.6,21.6,0.0,0.081,1.3496,2.09,0.0,2.09,2.8219,0.5355,0.0875,1.4069999999999998,0.7635,0.0234,0.002,0.003,0.0,66.861,66.861,0.0,3235.53,1331.68,132.04,251.73,141.76,65.09,165.22,134.75,32.36,169.55,71.62,167.56,1903.85,112.21,69.64,151.1,272.92,770.53,117.31,209.55,195.49,5.1,32.883,5.6528,3.1005,1.0399,0.0,0.0,0.0,0.0,0.0,0.0,6.7436,0.7802,730.0231,5.457999999999999,236.57,15.4583,0.22399999999999998,18.5892,18.087,7.6841,1.4304,0.491,21.3647,0.0,1280.188,88.406,38.7064,0.087,0.3225,3.1105,2745.1936,354.9457,0.0,1.358,0.0,1.085,0.0,0.0,0.0,0.536,7.072,0.3637,2.7488,0.07200000000000001,2.9160000000000004,34.7785,34.6595,0.2076
S_pan-fried meat dumpling,54.1,Snack_afternoon,80.62,39.0683,5.1888,3.9976,0.4799,5.4959,0.9009,0.201,0.3884,0.3115,0.0,0.0,0.0,0.605,0.075,0.53,12.58,0.5472,10.67,58.67,100.155,51.967,0.5617,0.0207,0.09282,7.0471,3.5221,4.7242,10.12,280.35,0.10676,0.06752999999999999,0.88656,0.0,0.0,0.0,0.23595,0.0,0.00845,1.8266,10.07,10.07,0.0,0.1257,1.1595,1.5665,0.0,1.5665,1.5548,0.3162,0.0326,0.7837,0.4013,0.0145,0.0014,0.0036,0.0,2.8262,2.8262,0.0,4835.47,2307.37,227.23,383.21,358.65,108.57,221.21,217.93,50.08,257.98,161.25,321.26,2528.1,175.79,70.2,270.11,448.48,865.5,228.35,225.62,240.48,3.57,32.1456,3.8081,1.5930000000000002,0.9511,0.0,0.0,0.0,1.227,3.09,0.0,25.4924,1.459,618.8185,9.2732,243.7823,8.4041,1.4428,8.013,26.5019,3.3373,1.2053,0.9062,41.5511,0.0,1056.7451,79.6921,25.5938,0.028999999999999998,0.1075,1.614,1430.1568,162.5606,0.0,9.2092,1.5735,3.5869999999999997,0.0,0.0,0.0,1.9487,4.9504,0.1722,1.444,0.0377,6.1044,16.6469,15.7752,0.1263
S_pan-fried cabbage with cheese,68.4,Snack_afternoon,126.07799999999999,42.2582,5.3291,5.1277,1.1671,14.5179,1.4721,0.6075,0.3702,0.4502,0.02,0.0,0.0242,1.32,0.525,0.795,67.86,0.5664,10.98,96.34,134.415,261.045,0.5689,0.03155,0.13315,8.9742,3.2460000000000004,11.8492,22.6,4.85,0.04192,0.25167,0.3255,0.0,0.0,0.0,0.45035,0.0,0.0051,3.9587,26.75,26.75,0.0,0.209,2.9385,3.135,0.0,3.135,1.8256,0.4048,0.0513,0.8802,0.4608,0.021,0.003,0.0045,0.0,4.99755,4.99755,0.0,5056.821,2185.501,223.53,393.45,273.55,131.931,257.07,217.59,58.71,265.95,123.89,239.83,2871.32,209.6,85.55,232.79,381.33,1144.0,148.42,352.81,303.77,13.05,52.467,4.89534,2.0271,1.4313200000000001,32.944,19.9415,11.0625,27.5615,32.622,1.7995,103.5618,11.5285,852.1924,11.6333,272.5573,10.2959,0.336,11.135,28.031999999999996,4.3682,1.32925,9.927,46.8667,0.0,1171.2145,73.4894,25.3593,0.0,0.49200000000000005,2.04536,1801.8855,224.3599,0.0,2.0069999999999997,0.0,2.6295,0.261,0.7315,0.6935,1.5915,10.607999999999999,0.2376,1.80856,0.0894,33.4626,32.9437,23.7024,0.6559
S_fried fish paste soup,32.0,Snack_afternoon,34.332,23.0948,3.12385,0.8054,1.25075,3.7392,0.5989,0.5338,0.0,0.0609,0.0,0.0,0.0028,0.21100000000000002,0.10800000000000001,0.10300000000000001,56.336000000000006,0.42675,8.505,57.422,76.333,314.809,0.2078,0.015585,0.061285,5.6116,1.766,1.0935,3.6,128.222,0.008685,0.02096,0.07269500000000001,0.18,0.0267,0.02475,0.01828,0.0,0.00951,1.6437,9.41,9.41,0.0,0.5913,1.2538,0.0256,0.0,0.0216,0.2437,0.0443,0.0,0.1302,0.051,0.003,0.0135,0.0002,0.0,9.5685,9.5685,0.0,2588.39,1145.28,119.38,195.265,164.49,74.695,118.42,113.16,20.66,118.8,61.055,159.205,1442.96,70.055,24.255,138.7,227.915,578.62,124.89,140.415,112.2,26.06,5.8258,0.7361,0.3545,0.1627,0.0,0.0,0.0,0.1665,0.3154,0.0522,8.5396,1.2179,103.55925,2.7789,36.0627,4.1509,0.083,0.3349,2.6109,1.7119,0.1498,0.0,7.5952,0.0,127.67299999999999,12.145,2.2736,0.08900000000000001,0.9178,0.4121,313.6776,40.77,0.0,0.768,0.0536,0.0834,0.0558,10.5624,0.735,1.9918,44.381,0.09699999999999999,0.3156,0.0115,0.8599,5.6895,5.2662,0.8018
S_stir-fried rice with jukkumi and water celery,76.1,Snack_afternoon,133.017,45.0016,4.37515,1.72785,0.94925,24.07175,1.54425,0.201,0.44895,0.3803,0.0728,0.4412,0.0,0.6455,0.0825,0.563,12.931,0.7457,5.525,61.777,111.04799999999999,147.716,0.0662,0.005695,0.08892,0.4281,1.2529,0.24035,0.0,354.17199999999997,0.07436,0.11194000000000001,0.7583949999999999,0.0,0.0,0.0,0.03374,0.0,0.003275,0.1339,7.505,7.505,0.0,0.0,1.1719,0.0,0.0,0.0,0.78735,0.13495,0.01215,0.4086,0.22815,0.0035,0.0,0.0,0.0,12.4756,12.4756,0.0,460.885,199.335,20.38,32.425,23.37,4.34,22.025,19.085,4.17,23.275,9.055,41.21,261.55,9.995,4.645,24.78,59.79,100.53,19.32,19.985,22.505,0.0,0.0,1.45465,0.8796,0.226,0.0,0.0,0.0,0.0,0.0,0.0,1.1924,0.0,159.2516,1.2159,52.64145,4.53395,0.0,5.42605,0.0,2.33765,0.32835,0.0,1.18685,0.0,293.69215,21.9649,10.94815,0.0,0.0,0.8796,775.39135,104.2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045,0.77525,0.0207,0.4548,10.14885,10.0332,0.3691
S_cream risotto,105.0,Snack_afternoon,229.41,62.601000000000006,5.5581,11.4817,0.8004,24.5838,2.6184,0.065,0.2989,0.23,1.8880000000000001,0.1365,0.0,0.23600000000000002,0.013999999999999999,0.222,55.21,0.4499,7.76,97.18,159.19,117.54,0.4307,0.006959999999999999,0.02398,5.1904,2.4705,3.3558,60.15,12.2,0.10720999999999999,0.10117000000000001,1.00731,0.0,0.0,0.0,0.1416,0.0,0.00605,1.2066,5.0,5.0,0.0,0.192,10.1067,0.13699999999999998,0.0,0.087,1.6591,0.2988,0.0243,0.8617,0.4563,0.0135,0.0,0.0045,0.0,4.5548,3.1548,0.0,3862.47,1960.04,161.74,350.03,399.36,119.92,157.79,220.31,43.77,186.39,100.7,220.03,1902.43,137.7,43.23,179.33,315.9,680.06,136.4,247.36,162.45,0.0,24.498,10.5046,2.1841,4.9449,185.7,117.52799999999999,68.252,150.3985,184.3195,4.864,607.3708,57.326,2422.1514,42.1978,1028.3285,22.8134,2.931,14.7579,0.0,6.7712,3.2117,47.125,149.9387,11.0,1895.9815,136.0406,51.8948,2.5115,0.2,2.2306,1931.1356,233.3044,0.0,16.781,3.162,9.7235,19.202,1.936,0.444,5.5415,1.953,0.2473,1.9826,0.1184,58.0941,34.5742,26.6744,0.305
S_cream sauce spaghetti,75.7,Snack_afternoon,139.011,46.5467,4.287380000000001,5.288819999999999,0.93204,18.6479,2.14112,0.052000000000000005,0.25832,0.2132,1.2496,0.3144,0.0536,0.9008,0.2512,0.6496,41.409,0.40021999999999996,14.648,77.15100000000001,140.32299999999998,172.81799999999998,0.41256000000000004,0.072408,0.1678,6.11384,12.6008,2.05808,30.64,14.948,0.038398,0.086596,0.8936280000000001,0.0,0.0,0.0,0.3178,0.0,0.019072,1.13648,11.24,11.24,0.0,0.1128,4.13296,0.0432,0.0,0.0232,0.30656,0.2364,0.01272,0.0288,0.002,0.0216,0.002,0.0012,0.002,2.31696,1.7569599999999999,0.0,4046.4159999999997,1682.9920000000002,174.27200000000002,346.024,206.048,84.336,197.592,189.608,33.856,195.632,78.44,177.18400000000003,2363.424,109.2,22.424,76.704,263.92,1258.808,127.8,411.88800000000003,92.68,0.0,9.8124,4.89584,0.45216000000000006,2.26952,84.99,54.3696,31.2764,68.5912,89.3304,2.2348,280.5484,26.5212,1147.48352,18.2672,432.75800000000004,12.08512,0.8716,4.62976,0.0184,3.0561599999999998,2.1125599999999998,21.6756,75.6004,4.4,1548.19848,79.55015999999999,14.4564,1.2896,0.17,0.46856000000000003,409.38743999999997,33.816959999999995,0.0,4.8788,0.8432,4.2084,7.27,0.8752,0.3108,2.1168,0.5608,0.03936,0.4556,0.04576,34.84048,9.16848,3.2944,0.4413
S_stir-fried rice in oyster sauce,66.8,Snack_afternoon,133.046,35.919000000000004,6.37695,1.5666799999999999,0.79164,22.171329999999998,0.78505,0.3285,0.26005,0.1965,0.0,0.0,0.0,0.2565,0.0385,0.218,18.027,0.8357,5.245,89.205,146.49,152.81799999999998,0.14508,0.044063,0.013541999999999998,1.63175,0.1702,0.12455,0.02,277.454,0.06698,0.03715,0.747235,0.0,0.0,0.0,0.11014000000000002,0.0,0.0031550000000000003,0.11306,3.595,3.595,0.0,0.3538,1.2043,0.4824,0.0,0.4824,0.65304,0.13377999999999998,0.0081,0.35438000000000003,0.15328,0.0035,0.0,0.0,0.0,1.7928400000000002,1.7928400000000002,0.0,1261.947,614.203,57.913999999999994,105.259,93.7,17.132,54.805,59.617,10.84,55.941,39.955,119.04,647.744,42.455,13.329,13.026,130.55200000000002,219.12,75.00399999999999,67.09899999999999,60.998999999999995,26.16,1.676,1.25004,0.66292,0.2069,0.0,0.0,0.0,0.0,0.0,0.0,1.7543,0.332,141.51848,1.65208,49.84767,4.33372,0.0,3.7841400000000003,2.4732,1.57005,0.30064,0.0,1.3020200000000002,0.0,270.39744,16.57643,10.73012,0.7008,0.4544,0.72732,596.00925,67.11994,0.0,0.2448,0.46399999999999997,0.0,0.0,12.8692,0.128,0.35200000000000004,49.827,0.13076,0.59664,0.01518,0.4424,7.38928,7.0752,0.3841
S_lotus root fish cake,31.0,Snack_afternoon,52.302,17.2433,3.1878,0.83915,1.53535,8.2094,3.5067,3.0628,0.2564,0.1875,0.0,0.0,0.0,0.534,0.23600000000000002,0.3,52.79600000000001,0.42185,11.605,59.067,97.463,405.594,0.1847,0.02369,0.14831,7.3602,1.96575,1.73155,3.6,50.042,0.011625,0.04198,0.10948499999999999,0.20584000000000002,0.052539999999999996,0.02475,0.059704999999999994,0.0,0.01045,1.9739,4.285,4.285,0.0,0.5913,1.89025,0.0256,0.0,0.0216,0.38555,0.1832,0.001,0.12795,0.0544,0.0034,0.0135,0.0008,0.0,0.0,0.0,0.0,2645.295,1147.57,117.125,194.55,161.17,74.17,117.94,114.75,21.0,114.92,65.035,166.78,1497.575,71.27,25.17,140.07,252.545,602.885,129.465,135.61,114.65,26.06,5.8258,0.7714,0.37799999999999995,0.16899999999999998,0.0,0.0,0.0,0.1665,0.452,0.0522,9.085,1.2179,108.61115,2.8427,36.7245,4.2035,0.083,0.4032,2.6109,1.715,0.1551,0.0,7.6659,0.0,131.8812,12.5871,2.322,0.08900000000000001,0.9178,0.4356,338.56975,38.8659,0.0,0.768,0.0536,0.0834,0.0798,10.5624,0.735,1.9918,44.381,0.0954,0.34,0.0117,0.8901,5.8669,5.3020000000000005,1.0363
S_fried fish paste with seasoning,26.0,Snack_afternoon,48.552,13.2433,3.1063,0.83565,1.48435,7.3454,3.4162,2.9818,0.2564,0.17800000000000002,0.0,0.0,0.0,0.369,0.191,0.18,51.396,0.38185,10.455,55.317,73.563,404.54400000000004,0.1727,0.017240000000000002,0.053610000000000005,7.3352,1.82825,1.20955,3.6,50.042,0.007275,0.03578,0.10268499999999998,0.20584000000000002,0.052539999999999996,0.02475,0.043005,0.0,0.00975,1.7984,3.935,3.935,0.0,0.5913,0.47275,0.0256,0.0,0.0216,0.36855,0.1662,0.001,0.12795,0.0544,0.0034,0.0135,0.0008,0.0,0.0,0.0,0.0,2575.495,1125.22,115.425,192.15,158.92,73.27,115.64,112.4,20.25,112.57,63.335,161.13,1450.125,69.82,24.07,137.57,223.895,595.135,127.865,133.96,111.9,26.06,5.8258,0.7679,0.376,0.168,0.0,0.0,0.0,0.1665,0.452,0.0522,9.085,1.2179,107.72265,2.8427,36.634,4.2035,0.083,0.4032,2.6109,1.715,0.1546,0.0,7.6659,0.0,131.5432,12.5496,2.322,0.08900000000000001,0.9178,0.4336,336.87325,38.5649,0.0,0.768,0.0536,0.0834,0.0798,10.5624,0.735,1.9918,44.381,0.0949,0.3385,0.0117,0.8901,5.8669,5.3020000000000005,1.0313
S_noodles in soy soup,130.0,Snack_afternoon,140.3,98.77,7.1579999999999995,3.386,1.06,19.625999999999998,3.2710000000000004,0.664,0.253,0.27399999999999997,2.06,0.0,0.0,3.59,0.48,3.11,88.8,0.888,36.2,127.7,298.3,53.0,0.736,0.1182,0.5279,11.997,51.8,3.418,27.5,78.6,0.0682,0.1315,0.4448,0.0,0.0,0.0,0.2049,0.0,0.0082,1.6380000000000001,22.9,22.9,0.0,0.17,3.0239999999999996,0.0,0.0,0.0,1.7990000000000002,0.168,0.027999999999999997,1.069,0.46399999999999997,0.0,0.07,0.0,0.0,4.2924,4.2924,0.0,6597.5,2727.5,246.5,548.9,373.4,111.4,318.9,251.3,72.0,282.9,159.2,363.0,3870.0,225.0,113.8,247.8,572.4,1600.6,231.4,530.7,348.3,0.0,4.845,3.228,1.058,1.367,44.625,30.66,16.565,35.975,66.435,1.205,179.115,14.093,686.65,9.594,259.219,7.689,0.195,7.869,0.0,3.65,0.725,12.045,28.563000000000002,0.0,644.386,30.469,4.669,1.365,2.5,1.064,918.8,132.885,0.0,1.742,0.0,2.78,4.322,0.42,0.555,0.805,0.0,0.133,0.9309999999999999,0.07200000000000001,55.236999999999995,13.814,4.941,0.15
S_dumpling in lemon sauce,82.2,Snack_afternoon,150.96,52.9404,9.24713,6.841819999999999,0.9728,12.30345,2.9048700000000003,2.07,0.46476999999999996,0.3676,0.0,0.0005,0.002,0.5193,0.1067,0.4126,15.629000000000001,0.44551999999999997,13.812999999999999,115.65100000000001,182.34,167.088,0.5925600000000001,0.017063,0.105054,12.49431,2.1479,6.670730000000001,13.9,279.182,0.104298,0.156376,0.666463,0.0,0.0,0.0,0.27728,0.0,0.022595,2.80348,13.995,13.995,0.0,0.2625,3.03146,2.09,0.0,2.09,2.812,0.5415,0.0475,1.405,0.764,0.0125,0.038,0.003,0.0005,6.9905,6.9905,0.0,8201.331,4022.3070000000002,346.472,666.9889999999999,692.528,209.706,347.38699999999994,389.973,105.126,404.74699999999996,318.585,540.794,4179.024,300.445,112.819,477.084,799.15,1362.808,378.41,346.593,396.615,5.1,48.927,6.53822,3.1430599999999997,1.39834,0.0,0.0,0.0,1.002,0.867,0.0,21.8496,0.4645,932.4956,10.027000000000001,358.56841000000003,16.9372,0.22399999999999998,17.332320000000003,30.738000000000003,6.56285,1.8968200000000002,0.491,51.4335,0.0,1669.6488,128.61391,47.253,0.0,0.11900000000000001,3.16506,2804.58873,339.6664,0.0,6.068,1.215,3.221,0.0153,0.0,0.0,2.195,7.072,0.3501,2.81546,0.078,6.5729999999999995,36.2465,35.762,0.4221
S_stir-fried stem of garlic and glass noodles,37.2,Snack_afternoon,65.844,22.7554,0.4858,2.20768,0.44114,11.30998,1.3223,0.201,0.5506,0.5707,0.0,0.0,0.0,0.879,0.13699999999999998,0.742,17.006,0.5799,5.07,13.238,56.482,98.022,0.06948,0.005068,0.061812,0.7142,1.8731,0.1798,0.0,310.10200000000003,0.00685,0.04202,0.13452,0.0,0.0,0.0,0.03406,0.0,0.00677,0.29475999999999997,9.88,9.88,0.0,0.0,4.2946,0.0,0.0,0.0,1.1165399999999999,0.16627999999999998,0.0162,0.6251800000000001,0.30538000000000004,0.0035,0.0,0.0,0.0,6.582839999999999,6.582839999999999,0.0,378.81199999999995,160.338,15.444,24.814,21.81,3.642,16.87,14.462,3.73,17.916,7.09,34.56,218.47400000000002,8.41,4.254,20.956,43.492,92.56,14.394,15.244000000000002,19.164,0.0,0.0,2.11134,1.23922,0.3314,0.0,0.0,0.0,0.0,0.07400000000000001,0.0,1.8867,0.0,229.63297999999998,1.7578799999999999,80.50641999999999,7.362419999999999,0.2,7.31504,0.0,2.9942,0.51254,0.0,1.84112,0.0,465.28174,30.04068,14.901620000000001,0.0,0.0,1.23922,1105.5175,133.31153999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13276,1.10564,0.02818,0.6064,14.113579999999999,13.3776,0.247
