name,weight,Class,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
방풍나물,37.6,샐러드,21.454,1.20328,0.44594,4.01654,2.2308,81.375,0.30067,33.83,40.01691665,0.029541,0.108816,20.30232,178.05311,28.51551
배무생채,40.2,샐러드,19.734,0.50562,0.28482,4.33746,1.0722,9.238,0.16188,1.794,12.35716667,0.02588,0.065134,2.111,148.6395,10.10972
배오이생채,43.3,샐러드,43.03,0.5452,2.1755,5.8827,1.224,6.75,0.1875,103.011,36.03583333,0.01339,0.07201,2.2525,944.9304,19.4701
배추겉절이,42,샐러드,23.715,0.83186,0.84989,3.6853,0.8666,15.3,0.32609,99.924,12.40958333,0.060086,0.092072,3.12472,316.30091,11.34005
배추게맛살샐러드,47.4,샐러드,56.445,2.1191,2.71402,6.15722,0.348,54.021,0.31926,170.871,23.53916667,0.05008,0.056548,3.951,1364.2368,176.8419
배추나물,41,샐러드,25.02,0.6026,1.9946,1.3634,0.038,12.95,0.2956,101.23,1.629166667,0.07138,0.04732,3.7738,833.3306,11.5374
배추된장무침,37.7,샐러드,12.801,0.6432,0.68535,1.2731,0,14.431,0.36175,105.15,0.150416667,0.08622,0.01753,3.5,208.10625,2.67035
버섯들깨나물,30.4,샐러드,23.99,1.51226,1.43392,2.85068,1.4176,12.797,0.34559,32.206,0.430583333,0.021641,0.091322,0.09332,262.29561,744.01709
봄동나물,39.3,샐러드,14.543,0.81902,0.60735,1.97763,1.0157,37.26,0.34683,48.226,27.7065,0.019686,0.038554,8.29457,233.11971,35.78806
봄동된장나물,37.5,샐러드,15.375,0.929,0.63145,1.9737,0.945,37.185,0.45325,117.4,27.01291667,0.032,0.0372,8.148,213.45775,34.86685
봄동무침,37.5,샐러드,10.98,0.75766,0.26197,1.91188,0.9536,35.972,0.32579,82.028,27.02016667,0.017661,0.033192,8.35307,88.71611,33.26464
봄동부추겉절이,50,샐러드,44.24,1.1317,2.2325,5.6035,1.55,28.03,0.706,107.88,51.44,0.03882,0.11799,5.601,944.8894,36.7206
부추겉절이,39,샐러드,18.776,0.76234,1.1202,1.7859,0.106,11.058,1.24335,58.341,4.120083333,0.05828,0.035874,1.82697,427.47066,6.43537
부추나물,38.4,샐러드,19.09,0.76843,1.19361,1.68806,0.0628,12.439,1.24237,25.133,2.895083333,0.058111,0.044646,1.82697,453.29546,6.05857
부추무침,48,샐러드,43.42,1.0673,2.2559,5.3269,0.948,12.95,1.2064,98.02,28.26333333,0.06048,0.11535,1.8846,940.171,18.1646
부추배무침,48,샐러드,45.82,0.9173,2.2299,6.1519,1.088,10.25,0.8714,97.72,27.53833333,0.04608,0.11225,1.6606,941.998,18.2806
부추사과무침,53,샐러드,49.62,0.9188,2.2319,7.1924,1.143,10.6,0.8844,97.72,27.67583333,0.04703,0.1111,1.5691,942.4765,18.8126
부추양파겉절이,44.2,샐러드,15.158,0.74838,0.30381,2.8506,0.3464,10.331,0.93587,30.311,3.084833333,0.047634,0.03189,2.5218,96.6981,1.92236
부추양파무침,37.5,샐러드,11.913,0.68311,0.16963,2.32111,0.2081,10.557,0.89789,58.17,1.831333333,0.044819,0.031062,1.87358,38.17989,0.43902
부추양파생채,41.2,샐러드,18.704,0.87072,0.24032,3.80906,0.6762,10.948,0.80558,96.874,7.613,0.04329,0.083524,1.882,91.071,4.08612
북어채무침,11.1,샐러드,24.947,4.74515,0.33509,0.45979,0.0465,18.983,0.2235,129.146,0.347166667,0.013805,0.02371,0.1616,42.63375,0.90892
브로콜리깨소스무침,45.1,샐러드,71.56,2.0445,5.1202,5.3711,1.815,54.8,0.5606,48.727,8.236666667,0.03266,0.12969,10.2095,2362.8654,208.8737
브로콜리나물,39.5,샐러드,41.035,1.54075,2.9442,2.8265,1.537,37.555,0.43915,25.285,7.786666667,0.025265,0.06655,10.2095,1239.6439,36.279
브로콜리된장무침,39.5,샐러드,35.065,1.4298,2.36135,2.62395,1.1555,20.4,0.48695,101.2,7.72375,0.028475,0.07251,10.2095,933.68175,33.28795
브로콜리두부무침,57.2,샐러드,52.19,3.329,3.2093,2.8363,1.655,28.64,0.6604,68.664,6.618333333,0.0179,0.08905,8.751,1437.9595,126.2159
브로콜리무침,39.1,샐러드,40.52,1.495,2.9442,2.7438,1.533,37.47,0.4312,34.967,7.786666667,0.02507,0.05843,10.2095,1239.6439,36.279
브로콜리새우깨무침,54,샐러드,54.62,4.51,3.0792,2.7588,1.533,48.98,0.821,41.87,7.786666667,0.02507,0.07193,10.3595,1239.6439,36.279
브로콜리숙채,35,샐러드,11.2,1.078,0.07,2.212,1.085,13.65,0.28,1.05,7.7,0.01155,0.05005,10.2095,10.6015,21.749
브로콜리애느타리무침,40,샐러드,35.02,1.4095,2.4877,2.7607,1.43,20.94,0.4209,96.69,4.4925,0.03664,0.09529,5.9285,757.404,639.9841
브로콜리참깨무침,44.1,샐러드,69.59,1.5253,5.2139,4.9359,1.533,38.15,0.4503,48.847,8.224166667,0.02576,0.07175,10.2095,2416.4569,210.7842
브로콜리초고추장무침,42,샐러드,40.09,1.2675,2.1203,4.9038,1.205,15.46,0.3785,99.47,16.1225,0.01155,0.06075,10.2095,874.073,35.2919
브로콜리초무침,33.6,샐러드,17.332,1.0471,0.17288,3.60083,1.0578,13.831,0.27113,25.803,10.12825,0.016811,0.059901,8.78658,57.77694,20.23753
브로콜리흑임자소스무침,40.7,샐러드,43.411,1.4126,3.1617,3.0474,1.286,27.757,0.36986,62.8,8.173666667,0.01387,0.091078,10.2095,1470.30452,200.68646
블루베리고구마샐러드,71,샐러드,81.49,0.9505,0.5555,18.388,1.53,24.31,0.232,8.26,9.641666667,0.0317,0.05485,2.9665,32.8565,5.811
비름나물,37.5,샐러드,26.905,0.99775,2.0933,1.4715,1.194,47.535,0.54015,46.985,66.78083333,0.003695,0.06482,2.2645,856.12,59.3804
비름나물된장무침,37.4,샐러드,13.9,1.2102,0.48808,1.71368,1.19,50.702,0.6785,122.602,66.76433333,0.01972,0.06212,2.2645,106.9375,49.76714
비름나물무침,37.4,샐러드,13.22,1.1712,0.41408,1.74448,1.206,49.582,0.5711,118.442,66.76433333,0.0053,0.0882,2.2645,106.9375,49.76714
비트무생채,39.3,샐러드,14.91,0.1679,0.0527,3.646,0.15,11.81,0.6382,109.131,0.083333333,0.01805,0.02013,4.335,6.1774,2.4525
비트무초절임,32.3,샐러드,9.58,0.2425,0.0226,2.2866,0.15,6.29,0.1579,106.521,0.083333333,0.01585,0.01329,2.985,6.165,2.4525
사과미나리무침,43,샐러드,26.48,0.4525,0.0382,6.6703,0.723,6.37,0.1206,96.2,8.715833333,0.00865,0.07239,0.7455,15.1781,8.3688
사과상추겉절이,44,샐러드,47.86,0.5064,2.2046,7.1363,1.563,14.09,0.3353,66.65,44.12333333,0.02574,0.09846,0.4297,944.0467,19.1386
사과상추무침,43.2,샐러드,46.83,0.4657,2.2,6.9492,1.489,13.51,0.3298,71.564,21.14833333,0.02499,0.09301,0.54,940.7544,18.7916
사과샐러드,40,샐러드,55.15,0.124,3.7965,5.631,0.455,2.05,0.0695,23.1,1.05,0.0071,0.01115,0.4305,1966.7345,292.354
사과샐러드(마요네즈),41,샐러드,90.3,1.297,7.3852,5.8022,0.729,14.38,0.3002,24.57,1.099166667,0.01231,0.05952,0.369,2340.9693,292.8742
사과샐러드(발사믹드레싱),39.5,샐러드,34.815,0.1853,2.01855,4.1944,0.49,3.16,0.10655,0.805,2.926666667,0.02305,0.01877,10.302,171.2382,17.5992
사과연근샐러드,38,샐러드,42.83,0.2458,2.2865,5.7134,0.655,4.15,0.1265,15.96,0.666666667,0.01364,0.02009,3.1425,1184.0485,176.1872
사과오렌지샐러드(요거트드레싱),50,샐러드,27,0.74,0.412,5.61,0.36,21.3,0.067,4.8,7.583333333,0.0275,0.0235,8.978,10.874,2.141
사과참외샐러드,38,샐러드,39.58,0.3078,2.321,4.8784,0.515,2.1,0.0795,14.16,0.695833333,0.00499,0.01844,0.5445,1205.0015,176.7312
사과치커리무침,43,샐러드,25.88,0.4415,0.0342,6.5203,0.573,11.17,0.2616,109.3,18.6325,0.00815,0.06269,0.5895,8.7251,12.3068
삼색나물,48.2,샐러드,40.54,1.563,3.2759,2.3794,0.81,14.14,0.6249,75.914,36.04333334,0.0576,0.09455,9.3645,1445.707,93.5172
삼색나물(고사리),36.6,샐러드,17.092,1.37075,0.76161,1.91639,0.5595,14.505,0.5791,32.161,38.49675001,0.032202,0.09136,9.48544,310.11417,27.31903
삼색초무침,54.1,샐러드,33.41,2.086,0.0312,6.6412,0.545,43.23,0.2053,154.257,1.179166667,0.01035,0.04183,5.184,3.9705,5.919
상추+쌈장,40,샐러드,29.4,1.318,0.571,4.998,2.14,34.7,0.656,272.7,31.125,0.0458,0.1038,0,243.826,33.402
상추겉절이,44.5,샐러드,22.845,0.8609,0.27545,4.8812,2.159,35.83,0.7053,108.56,42.95125,0.04911,0.19745,0.05325,105.0898,7.57305
상추달래겉절이,46,샐러드,27.15,1.0827,0.3522,5.7614,2.444,33.44,0.9493,105.79,50.21916667,0.04911,0.19751,0.071,164.2641,17.6681
상추무생채,41.5,샐러드,17.985,0.7254,0.22135,3.7702,1.318,17.52,0.3408,101.04,21.13708333,0.03555,0.11832,1.85275,110.779,9.77565
상추무침,25.9,샐러드,17.094,0.65051,0.52557,2.87653,1.3041,34.246,0.46059,97.09,57.5535,0.039886,0.109592,0.20552,140.27246,17.03724
상추묵무침,75,샐러드,29.37,0.761,0.2073,6.4523,1.115,18.38,0.4985,122.99,39.7675,0.02445,0.10306,1.8438,58.9321,5.5791
상추배생채,43.3,샐러드,44.83,0.4837,2.2,6.3852,1.509,13.15,0.316,105.161,20.965,0.02479,0.09781,0.846,941.3344,18.1596
상추부추무침,50,샐러드,42.99,0.9902,2.2715,5.2385,1.705,27.48,1.012,105.08,53.69416667,0.05747,0.16604,0.901,940.9614,18.2746
상추사과무침,48,샐러드,32.69,0.60305,0.2124,7.948,1.57,12.82,0.3325,75.635,21.55958333,0.02644,0.11636,0.42225,109.6977,8.86905
상추사과초무침,57.9,샐러드,20.47,0.50228,0.33027,4.4928,1.989,34.836,0.61107,77.156,31.989,0.040245,0.11936,0.48707,96.78715,2.00596
상추쌈,35,샐러드,6.3,0.385,0.105,1.26,1.365,33.25,0.56,12.6,30.33333333,0.0385,0.1085,0,0,0
상추쑥갓무침,50,샐러드,41.94,1.0097,2.252,4.976,2.065,36.93,0.6205,126.38,83.50666667,0.03782,0.16724,1.711,947.0064,30.8626
상추오이무침,41.2,샐러드,19.396,0.65706,0.63374,3.221,1.1406,19.691,0.35669,128.784,20.50333333,0.023696,0.088942,2.39237,262.77421,8.0063
상추유자청무침,43,샐러드,26.47,0.8398,0.261,5.736,1.972,31.97,0.6518,107.49,38.75416667,0.04694,0.17854,3.071,105.3246,7.698
상추초무침,37.5,샐러드,11.615,0.4946,0.1263,2.5086,1.4155,26.375,0.46185,34.295,47.84166667,0.03381,0.103555,0.46275,31.34905,2.3675
새송이버섯나물,27.1,샐러드,23.59,0.7725,2.0318,1.7653,0.725,1.4,0.1302,35.417,0.018333333,0.0095,0.0664,0,855.47,10.6814
새싹채소샐러드,38,샐러드,29.73,0.7973,2.3505,1.8319,0.675,13.7,0.217,16.76,2.408333333,0.02669,0.03444,3.844,1189.764,187.0122
새싹채소샐러드(오리엔탈드레싱),36.4,샐러드,14.316,0.81275,0.58102,1.92702,0.679,13.239,0.20911,26.856,2.000416666,0.026215,0.042328,3.844,53.8878,16.06305
생취나물무침,37.4,샐러드,23.02,1.1327,0.44558,4.43948,1.696,49.932,2.1706,97.442,67.14349999,0.02175,0.20685,4.501,117.2275,64.93264
세발나물,37.5,샐러드,25.155,0.60925,2.0408,1.342,0.949,18.835,0.33365,136.585,79.32249999,0.051995,0.05782,1.2005,842.659,30.5929
세발나물된장무침,39,샐러드,27.38,0.7855,2.1148,1.5593,0.945,20.33,0.4655,212.49,79.32249999,0.067,0.0561,1.2005,842.659,30.5929
세발나물무침,45,샐러드,40.84,1.0127,2.209,4.8085,1.715,20.93,0.4585,208.63,91.59416665,0.06142,0.13724,1.2005,947.0444,37.7911
세발나물초무침,42,샐러드,41.95,1.0942,2.9583,3.4017,1.465,42.2,0.4796,171.53,84.43333332,0.06532,0.06226,1.2005,1257.9043,36.1584
수박샐러드,123,샐러드,87.36,0.8487,3.8524,13.8387,0.765,8.71,0.2462,23.91,57.78916666,0.02843,0.07205,0.6669,1980.2738,294.632
숙주나물,38,샐러드,8.022,0.69872,0.26488,1.06401,0.6397,7.051,0.14248,32.078,1.61375,0.026006,0.028314,2.84787,105.54076,5.27015
숙주나물김무침,36.4,샐러드,7.324,0.8074,0.22593,1.04478,0.603,6.461,0.173,75.096,9.638083333,0.03083,0.03566,3.01675,86.6168,4.36759
숙주나물무침,36.1,샐러드,6.745,0.62846,0.21767,0.89658,0.6096,4.852,0.08664,68.63,0.263083333,0.025066,0.021462,2.57547,86.73326,4.36759
숙주당근나물,38,샐러드,8.922,0.66322,0.26888,1.29851,0.7097,7.601,0.14548,33.028,24.57625,0.024356,0.028514,2.63687,109.24326,5.21165
숙주미나리나물,35.8,샐러드,8.194,0.67548,0.31714,1.02174,0.7198,8.04,0.10382,68.684,4.1415,0.022926,0.033906,2.37922,127.50406,7.52666
숙주초고추장무침,36.9,샐러드,8.855,0.66636,0.22937,1.43438,0.6336,4.962,0.09894,21.056,1.943916666,0.025066,0.023322,2.57547,92.94256,4.93989
숙주초무침,31.8,샐러드,10.166,0.56485,0.51298,1.08698,0.514,4.267,0.08329,25.203,0.129583333,0.02127,0.027652,2.172,210.80035,5.39135
시금치김무침,39.9,샐러드,18.673,1.96312,0.50145,3.13074,0.0622,22.879,1.29563,75.456,121.849,0.068335,0.187334,22.94735,120.44945,1.91096
시금치나물,37.5,샐러드,14.947,1.17032,0.42183,2.33221,0.0467,15.421,0.93478,49.578,84.23250001,0.043896,0.125484,21.09332,102.20006,1.6145
시금치된장무침,39,샐러드,32.63,1.307,2.2408,2.4028,0,16.48,1.085,119.04,83.90166668,0.0572,0.1268,21,832.425,10.6814
시래기나물,37.6,샐러드,12.004,0.66428,0.38644,1.89204,1.5658,40.075,0.54217,62.53,52.47108334,0.030941,0.025516,0.09332,127.71261,53.10301
시래기된장무침,39.2,샐러드,15.966,0.81576,0.66894,2.064,1.5356,40.011,0.67369,131.754,52.47166668,0.045126,0.024812,0.07697,216.30861,54.3622
시래기들깨나물,40.4,샐러드,26.79,1.29276,1.48842,2.72618,2.1976,50.097,0.76159,62.556,52.55141668,0.040841,0.042422,0.09332,246.63211,795.33409
시래기볶음나물,39.9,샐러드,30.273,0.68627,2.3731,1.87384,1.5692,40.199,0.55183,55.801,52.58650001,0.030905,0.032104,0.071,1142.3613,184.38156
실곤약간장채소무침,54,샐러드,29.2,0.6115,2.0103,2.7161,1.176,24.61,0.2386,100.38,23.62666667,0.00808,0.04423,3.526,839.82,14.8434
실곤약채소무침,57.5,샐러드,38.205,0.66375,2.0688,5.157,1.284,25.185,0.27765,126.735,32.03083333,0.007495,0.02917,3.526,870.8665,17.7049
실파김무침,7.9,샐러드,7.813,0.95617,0.3304,1.14464,0.0872,12.019,0.50893,49.831,41.1665,0.026385,0.080474,2.5445,121.7686,3.55116
쌈채소,25,샐러드,4.95,0.277,0.0525,1.044,0.775,16.35,0.264,6.7,36.2375,0.01845,0.0513,0.7135,4.5605,0.7355
쌈채소+쌈장,38,샐러드,16.85,1.0194,0.2468,3.1084,1.636,47.81,0.5078,85.37,100.8166667,0.05519,0.10534,0.9865,84.6593,35.2591
쑥갓나물,37.5,샐러드,24.105,0.72125,2.0513,0.908,0.844,32.835,0.31965,74.985,72.11833333,0.010345,0.04032,3.64,846.53,40.0534
쑥갓나물무침,35.7,샐러드,8.01,0.72255,0.30415,0.92456,0.864,32.854,0.28905,84.387,72.10291667,0.010849,0.0347,3.67558,115.65324,30.61165
