name,Energy,Carbohydrate,Fat,Saturated Fatty acid,Trans fatty acid,Protein,Total Dietary Fiber,Calcium,Iron,Sodium,Phosphorus,Vitamin A,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),group,rice_group,soup_group,main_group,sub_group,kimch_group,snack_group,dairy_group
시금치달걀찜,44.1,1.623,2.261,0.768,0,1.1506,0,19.6,0.8,44.7,60.2,64.76666667,6,6.27,4,0,0,1,0,0,0,0
시금치데리야끼볶음밥,204.62,38.4916,3.2114,0.4466,0,3.472862,0.648,16.7,1.09,131.69,44.32,95.07916667,13.3615,0,2,1,0,0,0,0,0,0
시금치된장국,19.95,2.046,0.397,0.037,0,0.176186,0.032,54.29,1.1316,303.95,48.02,48.395,12.071,0.0256,3,0,1,0,0,0,0,0
시금치된장죽,117.96,25.2,0.306,0,0,0.65574,0,10.53,0.99,160.23,34.71,36.05,9,0,0,0,0,0,0,0,0,0
시금치맑은국,16.19,1.7922,0.212,0.037,0,0.156671,0.056,50.99,0.8305,197.89,45.27,48.395,12.071,0.0256,3,0,1,0,0,0,0,0
시금치베이컨전,78.45,5.4302,4.5357,1.1444,0,0.33395,0.135,10.45,0.5155,83.95,47.4,37.66666667,11.9855,2.148,4,0,0,1,0,0,0,0
시금치북엇국,54.04,1.2028,2.4018,0.293,0,0.741,0,33.16,0.825,60.72,65.98,47.95166667,12,0,3,0,1,0,0,0,0,0
시금치새우살국,42.75,2.166,0.797,0.037,0,1.056186,0.032,63.89,2.3316,303.95,100.22,48.395,12.071,0.0256,3,0,1,0,0,0,0,0
시금치쇠고기덮밥,265.37,42.1814,7.1522,2.0705,0,3.811613,0.522,17.32,1.4128,169.08,66.76,89.7775,13.1271,0,2,1,0,0,0,0,0,0
시금치스프,73.82,8.2352,3.4073,2.0605,0,0.848461,0.39,63.92,0.3521,24.1,53.63,61.97,7.2855,0,0,0,0,0,0,0,0,0
시금치치즈죽,143.65,25.367,2.325,1.446,0,0.83335,0,70.7,0.789,103.3,116.15,44.01666667,9.007,0,0,0,0,0,0,0,0,0
시금치크림스프,107.97,11.3002,5.0923,3.1455,0,3.197211,0.39,122.42,0.5071,44.8,97.08,101.4533333,10.6805,0,0,0,0,0,0,0,0,0
시금치프리타타,97.4,5.8907,4.6227,1.0779,0,1.7782,1.195,36.5,2.04,49.85,126,101.95,13.707,6.27,4,0,0,1,0,0,0,0
시락국,16.85,1.541,0.317,0.042,0,0.128436,0.657,93.79,0.7066,306.65,53.72,31.545,5.531,0.0256,3,0,1,0,0,0,0,0
시래기국,19.1,2.016,0.3645,0.0495,0,0.150936,1.107,73.29,0.9766,315.9,45.22,37.69083333,0.071,0.0256,3,0,1,0,0,0,0,0
시래기된장국,19.1,1.996,0.357,0.052,0,0.157186,1.032,74.04,0.8341,294.15,48.72,18.12833333,0.071,0.0256,3,0,1,0,0,0,0,0
시래기볶음나물,27.72,1.844,2.0702,0.3088,0,0.146572,1.338,33.38,0.487,122.96,7.1,45.13666667,0.071,0,5,0,0,0,1,0,0,0
시래기영양밥,230.05,40.666,5.274,0.7555,0,3.867475,1.795,52.65,1.911,28.6,48.3,66.05,1.929,0,2,1,0,0,0,0,0,0
식혜,64,15.82,0,0,0,0.12,2,6,0.04,4,4,0,0,0,7,0,0,0,0,0,1,0
실곤약간장채소무침,30.23,2.8815,2.0103,0.299,0,0.05016,1.184,24.86,0.2549,148.21,19.18,23.62666667,3.526,0,5,0,0,0,1,0,0,0
실곤약채소무침,40.78,5.5705,2.0688,0.3115,0,0.059635,1.304,25.81,0.3184,246.31,23.28,32.03083333,3.526,0,5,0,0,0,1,0,0,0
실파김국,8.25,0.4498,0.1588,0.0364,0,0.028646,0.022,46.2,0.4042,46.18,42.41,13.6175,1.8438,0.0256,3,0,1,0,0,0,0,0
실파맑은국,40.46,0.9373,1.9543,0.6764,0,0.801916,0.022,56.2,0.7482,76.35,83.13,35.465,0.2738,5.2506,3,0,1,0,0,0,0,0
실파무채국,9.46,0.7568,0.1298,0.0424,0,0.049616,0.142,47.8,0.3342,44.8,42.78,1.531666667,1.7418,0.0256,3,0,1,0,0,0,0,0
실파장국,12.48,0.7568,0.1843,0.0602,0,0.079271,0.142,68.88,0.4968,66.6,60.04,1.531666667,1.7418,0.0384,3,0,1,0,0,0,0,0
실파콩나물국,15.46,1.0348,0.4518,0.1014,0,0.314416,0.422,55.2,0.4657,43.85,56.63,1.59,0.7238,0.0256,3,0,1,0,0,0,0,0
쌀국수,226.7,37.887,4.4865,1.161,0,3.1477,0.68,20,0.969,994.45,170.4,2.529166667,2.878,0,2,1,0,0,0,0,0,0
쌀국수볶음,263.23,40.7644,7.4409,1.2859,0,2.812953,0.853,33.42,0.7429,1225.04,173.36,47.365,4.8601,0.123,2,1,0,0,0,0,0,0
쌀밥,159.6,34.86,0.105,0,0,3.3075,0,2.1,0.42,3.15,24.15,0,0,0,1,1,0,0,0,0,0,0
쌀밥1/2,76,16.6,0.05,0,0,0.75,0,1,0.2,1.5,11.5,0,0,0,1,1,0,0,0,0,0,0
쌈채소,13.81,2.5105,0.202,0.0045,0,0.11639,1.39,31.28,0.668,161.48,24.81,68.39583333,1.9895,0,5,0,0,0,1,0,0,0
쑥갓나물,35.1,1.2054,3.0387,0.4515,0,0.181935,0.744,29.34,0.3384,187.47,18.12,61.8275,3.12,0,5,0,0,0,1,0,0,0
쑥갓맑은국,13.44,1.1795,0.1345,0.0416,0,0.090024,0.4,56.66,0.4452,304.5,47.17,30.9,1.56,0.0256,3,0,1,0,0,0,0,0
쑥갓무침,39.67,4.3842,2.2152,0.336,0,0.184241,1.523,32.54,0.4845,139.78,24.03,76.2875,3.5307,0,5,0,0,0,1,0,0,0
쑥갓어묵탕,60.76,6.054,1.4105,0.2984,0,0.878312,0.397,123.18,0.8239,291.3,119.9,17.34083333,1.179,0.064,3,0,1,0,0,0,0,0
쑥갓팽이버섯나물,34.8,1.8237,3.0434,0.4497,0,0.096585,0.916,15.31,0.3406,118.03,22.73,30.91833333,1.56,0,5,0,0,0,1,0,0,0
쑥국,20.29,2.158,0.37,0.0536,0,0.187474,1.18,67.61,2.2232,293.75,55.42,69.21666667,1.314,0.0256,3,0,1,0,0,0,0,0
쑥된장국,20.29,2.158,0.37,0.0536,0,0.187474,1.18,67.61,2.2232,293.75,55.42,69.21666667,1.314,0.0256,3,0,1,0,0,0,0,0
씨리얼,75.6,17.61,0.118,0.034,0,0.2044,0.5,0.6,1.792,86.8,6,486.2,40.252,0.802,7,0,0,0,0,0,1,0
씻은김치볶음밥,221.74,38.0826,5.1511,0.7316,0,3.8015,0,25.46,0.755,84.82,40.93,8.214166667,2.45,0,2,1,0,0,0,0,0,0
아몬드견과죽,146.97,24.6903,3.7785,0.2907,0,0.611019,0.636,15.57,0.6075,2.67,52.44,0.2075,0,0,0,0,0,0,0,0,0,0
아몬드달걀찜,52.42,1.4248,3.2102,0.8444,0,1.128976,0.29,22.96,0.6352,39.42,67.76,40.82833333,0,6.27,4,0,0,1,0,0,0,0
아몬드멸치볶음,60.455,0.973,4.35015,0.58425,0,0.299572,0.451,61.355,0.25695,307.6,84.365,0.047083333,0,1.3776,5,0,0,0,1,0,0,0
아몬드멸치조림,60.455,0.973,4.35015,0.58425,0,0.299572,0.451,61.355,0.25695,307.6,84.365,0.047083333,0,1.3776,5,0,0,0,1,0,0,0
아몬드스프,99.57,8.6397,5.8553,2.2515,0,0.876061,1.115,78.32,0.3301,19,76.88,38.07416667,1.2855,0,0,0,0,0,0,0,0,0
아몬드진미채볶음,56.06,1.6152,4.1213,0.5153,0,0.181596,0.306,10.32,0.4463,181.9,36.19,0.0375,0,0,5,0,0,0,1,0,0,0
아욱건새우전,76.1,5.4962,4.1562,0.5694,0,0.6356,1.56,242,4.451,122.3,85.2,115.6833333,12.363,2.09,4,0,0,1,0,0,0,0
아욱국,14.71,2.374,0.25,0.0154,0,0.151662,0.932,57.93,0.4804,256.95,22.9,65.46166667,8.313,0,3,0,1,0,0,0,0,0
아욱된장무침,35.4,3.1268,2.2113,0.3175,0,0.38729,1.575,96.74,0.4445,163,32.84,113.7683333,14.4235,0,5,0,0,0,1,0,0,0
아욱맑은국,42.15,3.965,1.131,0.198,0,0.709311,2.002,136.39,0.8221,294.05,96.77,97.96166667,12.434,0.0256,3,0,1,0,0,0,0,0
아욱수제비국,175.31,30.9695,1.012,0.1969,0,1.629037,3.047,199.08,3.2934,367.9,173.95,92.96166667,12.277,0.064,3,0,1,0,0,0,0,0
알감자조림,65.08,10.3457,2.0401,0.3148,0,0.562157,2.124,13.65,0.5152,196.04,35.49,70.45833333,6.8638,0,5,0,0,0,1,0,0,0
애호박 새우젓국,16.28,2.431,0.142,0.0467,0,0.113576,0.853,48.48,0.3573,44.05,48.97,6.3425,1.766,0.0256,3,0,1,0,0,0,0,0
애호박감자죽,150.64,29.1478,2.1373,0.3065,0,0.780975,1.14,7.91,0.6335,3.02,43.68,3.493333333,3.6195,0,0,0,0,0,0,0,0,0
애호박국,16.28,2.431,0.142,0.0467,0,0.113576,0.853,48.48,0.3573,44.05,48.97,6.3425,1.766,0.0256,3,0,1,0,0,0,0,0
애호박김죽,136.58,26.0083,2.1828,0.3,0,0.616355,0.655,10.91,0.5995,6.75,45.61,38.64583333,2.7755,0,0,0,0,0,0,0,0,0
애호박나물,26.07,1.8004,2.026,0.2333,0,0.131075,0.77,6.43,0.1518,0.28,16,7.933333333,1.0885,0,5,0,0,0,1,0,0,0
애호박다시마죽,113.4,25.041,0.1535,0.0045,0,0.611075,0.33,14.65,0.6645,9.9,34.1,9.925,1.8665,0,0,0,0,0,0,0,0,0
애호박당근볶음,33.3,3.4752,2.0482,0.3104,0,0.212,1.5,10.8,0.148,4.6,23.6,100.9333333,1.848,0,5,0,0,0,1,0,0,0
애호박두부국,37.15,2.624,1.241,0.183,0,0.479786,1.052,62.09,0.9656,293.35,81.42,4.961666667,0.693,0.0256,3,0,1,0,0,0,0,0
애호박두부된장국,51.89,6.049,1.2545,0.1891,0,0.569749,1.79,65.96,1.0777,293.95,91.72,5.65,3.236,0.0256,3,0,1,0,0,0,0,0
애호박맑은국,16.28,2.431,0.142,0.0467,0,0.113576,0.853,48.48,0.3573,44.05,48.97,6.3425,1.766,0.0256,3,0,1,0,0,0,0,0
애호박새우젓볶음,33.65,2.8392,2.0372,0.3044,0,0.2112,0.88,31,0.492,0,21.4,9,1.244,0,5,0,0,0,1,0,0,0
애호박전,47.1,3.686,2.7749,0.5641,0,0.259611,0.824,10.79,0.2751,13.12,34.12,21.475,1.0919,2.09,5,0,0,0,1,0,0,0
애호박죽,131.64,24.8808,2.1298,0.299,0,0.6188,0.44,5.96,0.471,2.72,35.68,4.618333333,0.622,0,0,0,0,0,0,0,0,0
애호박콩가루볶음,34.18,2.472,2.3119,0.3443,0,0.145559,1.282,10.45,0.2137,0.04,26.5,7.893333333,1.1539,0,5,0,0,0,1,0,0,0
양배추감자죽,120.55,26.546,0.136,0.0075,0,0.6339,0.675,9.75,0.4885,3.7,34.65,0.2625,3.985,0,0,0,0,0,0,0,0,0
양배추계란말이,62.4,1.8282,4.2052,1.0634,0,1.1364,0.27,20.1,0.567,40.1,60.8,40.90833333,1.956,6.27,4,0,0,1,0,0,0,0
양배추나물,31.95,3.1056,2.0198,0.3035,0,0.20946,0.961,17.11,0.1621,98.78,17.13,0.3975,6.846,0,5,0,0,0,1,0,0,0
양배추낙지볶음,70.91,3.1143,3.2236,0.5274,0,3.334985,0.889,25.88,0.8944,386.2,100.14,23.22583333,4.651,0,4,0,0,1,0,0,0,0
양배추된장나물,34,3.2248,2.1308,0.3035,0,0.21579,0.945,19.04,0.3395,152.85,18.49,0.3975,6.846,0,5,0,0,0,1,0,0,0
양배추마요무침,34.88,3.3779,2.303,0.3576,0,0.182109,1.07,18,0.1415,17.86,20.25,24.50833333,7.7065,0,5,0,0,0,1,0,0,0
양배추맛살나물,39.75,7.043,0.0505,0.009,0,0.7597,0.8,67.4,0.298,201.2,64.7,23.9625,5.7505,0,5,0,0,0,1,0,0,0
양배추무침,10.25,2.393,0.0255,0.009,0,0.0972,0.8,12.9,0.098,3.2,14.95,23.9625,5.7505,0,5,0,0,0,1,0,0,0
양배추사과샐러드,66.2,8.3695,3.8185,0.5875,0,0.141125,1.195,13.45,0.143,25.1,15.35,1.366666667,5.382,0,5,0,0,0,1,0,0,0
양배추새우죽,154.99,25.1608,2.5238,0.2975,0,1.4938,0.405,19.31,1.6655,3.92,85.53,0.280833333,2.934,0,0,0,0,0,0,0,0,0
양배추샐러드,34.88,3.3779,2.303,0.3576,0,0.182109,1.07,18,0.1415,17.86,20.25,24.50833333,7.7065,0,5,0,0,0,1,0,0,0
양배추소시지덮밥,238.08,39.3367,5.6587,1.296,0,3.738753,1.038,20.22,0.6684,116.69,69.91,38.31083333,10.0341,0.0525,2,1,0,0,0,0,0,0
양배추쌈/쌈장,45.45,9.066,0.533,0.0925,0,0.4558,2.725,35.45,0.3515,267.1,36.45,5.829166667,12.714,0,5,0,0,0,1,0,0,0
양배추쌈장무침,34.69,3.5584,2.116,0.3181,0,0.209752,1.139,17.85,0.1647,55.5,16.97,1.4225,6.846,0,5,0,0,0,1,0,0,0
양배추유자청무침,66.88,11.3633,2.2195,0.3413,0,0.194869,2.203,21.71,0.3913,148.72,34.35,39.6775,29.842,0,5,0,0,0,1,0,0,0
양배추유자청샐러드,47.03,6.3879,2.303,0.3576,0,0.183359,1.07,18.85,0.1665,18.61,20.5,24.52916667,10.7065,0,5,0,0,0,1,0,0,0
양배추짬뽕국,94.42,4.6907,4.6227,1.0323,0,1.463532,1.177,48.62,3.0774,13.54,114.49,32.07916667,7.191,0.164,3,0,1,0,0,0,0,0
양배추콘샐러드,45.38,5.6229,2.376,0.3686,0,0.202809,1.2,18.2,0.1765,38.46,26.55,24.625,8.1815,0,5,0,0,0,1,0,0,0
양상추과일샐러드,65.55,8.3515,3.8025,0.581,0,0.0719,1.05,5.75,0.17,23.6,12.5,2.583333333,0.9975,0,5,0,0,0,1,0,0,0
양상추사과샐러드,62.45,7.5395,3.7985,0.58,0,0.073625,0.895,5.95,0.1755,23.6,10.85,2.720833333,0.492,0,5,0,0,0,1,0,0,0
양상추샐러드 & 소스,51.35,4.2425,3.8285,0.5885,0,0.09925,1.125,9.4,0.272,25,19.5,31.73333333,30.7975,0,5,0,0,0,1,0,0,0
양상추유자청무침,62.38,10.3673,2.1955,0.3323,0,0.097669,1.843,12.71,0.4303,146.92,28.95,41.3025,23.974,0,5,0,0,0,1,0,0,0
양상추유자청샐러드,49.28,7.1239,2.3155,0.3581,0,0.098884,1.125,9.85,0.286,16.51,18.55,31.4625,33.7975,0,5,0,0,0,1,0,0,0
양송이버섯죽,129.49,24.4093,2.1403,0.3005,0,0.6561,0.24,3.26,0.557,3.62,44.88,0.118333333,0,0,0,0,0,0,0,0,0,0
양송이채소죽,139.94,26.7828,2.1598,0.308,0,0.68945,0.885,6.86,0.652,4.87,54.08,25.35166667,1.513,0,0,0,0,0,0,0,0,0
양송이크림스프,72.77,8.1917,3.3858,2.068,0,0.897561,0.63,60.22,0.2241,19.6,67.53,38.00333333,1.2855,0,3,0,1,0,0,0,0,0
양파달걀볶음,78.1,2.7132,4.9422,1.3184,0,2.0284,0.34,23.8,0.76,53,81.8,54.43333333,1.176,8.36,4,0,0,1,0,0,0,0
양파당면국,53.26,12.9205,0.0305,0.0134,0,0.087287,1.102,15.83,0.6264,2.7,14.55,23.47833333,2.9805,0,3,0,1,0,0,0,0,0
양파북어죽,151.66,24.8548,2.3348,0.2945,0,0.899705,0.255,22.22,0.644,37.89,72.87,0.143333333,0.882,0,0,0,0,0,0,0,0,0
양파챗국,18.29,2.086,0.302,0.0376,0,0.089474,0.34,48.81,0.6352,293.75,47.02,0.033333333,1.176,0.0256,3,0,1,0,0,0,0,0
양파치즈스프,125.85,8.9745,7.9525,4.949,0,1.0443,0.56,124.5,0.122,112.1,139.7,61.70416667,1.8805,0,0,0,0,0,0,0,0,0
양파치즈죽,162.44,25.8058,4.2498,1.741,0,0.8016,0.34,68.56,0.474,96.12,119.18,8.118333333,1.183,0,0,0,0,0,0,0,0,0
양파타락죽,165.14,27.9538,3.7798,1.38,0,1.384,0.34,62.46,0.49,21.32,75.48,27.65166667,1.571,0,0,0,0,0,0,0,0,0
양파튀김,58.3,2.3714,4.7214,0.8438,0,0.2099,0.51,9.7,0.24,14,27.2,13.65,1.764,2.09,5,0,0,0,1,0,0,0
어린이부대찌개,111.16,7.9337,5.219,1.4345,0,1.121428,1.462,25.34,0.8563,646.45,137.1,18.35,19.2245,0.159,3,0,1,0,0,0,0,0
어묵감자조림,92.06,9.3138,4.3371,0.6899,0,1.085435,0.604,17.98,0.3254,353.65,45.84,7.8925,1.8705,0,4,0,0,1,0,0,0,0
어묵강정,132.74,13.7193,6.5731,1.0266,0,1.418949,0.21,19.35,0.2974,388.51,48.81,9.205833333,0.0051,0,4,0,0,1,0,0,0,0
어묵고구마조림,105.11,12.6303,4.3476,0.6929,0,1.062935,0.604,18.88,0.3059,354.55,48.24,8.2925,1.362,0,4,0,0,1,0,0,0,0
어묵곤약국,57.57,6.9145,1.312,0.2678,0,0.804991,0.637,88.17,0.5862,241.85,91.28,7.1075,2.137,0.0384,3,0,1,0,0,0,0,0
어묵구이/케찹,75.15,7.8067,3.3372,0.5399,0,1.03405,0.29,15.7,0.1685,262.85,36,9.791666667,0.454,0,4,0,0,1,0,0,0,0
어묵국,70.61,7.475,1.64,0.3419,0,1.202262,0.382,124.53,0.8384,319.9,129.35,8.403333333,1.76,0.064,3,0,1,0,0,0,0,0
어묵국수,184.01,30.254,2.072,0.4679,0,4.077762,1.732,130.83,1.0904,381.1,152.75,8.403333333,1.832,0.064,2,1,0,0,0,0,0,0
어묵당근볶음,85.11,7.7548,4.3441,0.6884,0,1.05041,0.509,19.03,0.2664,355.8,45.09,53.85916667,0.596,0,4,0,0,1,0,0,0,0
어묵당근조림,85.11,7.7548,4.3441,0.6884,0,1.05041,0.509,19.03,0.2664,355.8,45.09,53.85916667,0.596,0,4,0,0,1,0,0,0,0
어묵맑은국,65.32,7.643,1.5355,0.3078,0,1.118391,0.412,83.92,0.6022,276.6,96.68,8.42,2.127,0.0384,3,0,1,0,0,0,0,0
어묵볶음,93.96,9.9443,4.3836,0.6994,0,1.095335,1.029,21.73,0.3769,355.95,54.39,59.93,31.2425,0,4,0,0,1,0,0,0,0
어묵쑥갓국,60.76,6.054,1.4105,0.2984,0,0.878312,0.397,123.18,0.8239,291.3,119.9,17.34083333,1.179,0.064,3,0,1,0,0,0,0,0
어묵오징어무침,79.24,8.0057,2.2111,0.3933,0,1.480639,1.237,18.3,0.3262,540.76,104.75,39.98083333,2.4265,1.5075,4,0,0,1,0,0,0,0
어묵우동,324.84,49.7862,7.512,0.642,0,6.530535,2.394,104.4,1.2249,644.94,134.85,7.875,0,0,2,1,0,0,0,0,0,0
어묵채소볶음,92.41,9.5928,4.3771,0.6979,0,1.087685,0.874,20.53,0.3629,354.8,52.29,36.94666667,31.0915,0,4,0,0,1,0,0,0,0
어묵파프리카볶음,92.41,9.5928,4.3771,0.6979,0,1.087685,0.874,20.53,0.3629,354.8,52.29,36.94666667,31.0915,0,4,0,0,1,0,0,0,0
어묵피망볶음,91.96,9.4288,4.3561,0.6939,0,1.113785,1.269,23.28,0.4014,356.2,52.69,57.9925,6.27,0,4,0,0,1,0,0,0,0
어탕국수,152.67,15.1726,2.0015,0.5479,0,4.472961,2.156,543.67,3.8737,827.39,471.41,18.57416667,4.502,0.32,3,0,1,0,0,0,0,0
얼갈이된장국,35.79,2.195,1.24,0.1806,0,0.512524,1.205,106.11,0.9982,306.85,84.72,31.08333333,5.46,0.0256,3,0,1,0,0,0,0,0
얼갈이된장무침,27.35,1.4258,2.1308,0.3,0,0.15944,0.875,69.79,0.378,168.95,22.34,43.535,7.644,0,5,0,0,0,1,0,0,0
얼갈이들깨국,62.29,3.658,3.227,0.3276,0,0.569224,2.305,125.66,1.3852,306.9,120.52,31.22083333,5.46,0.0256,3,0,1,0,0,0,0,0
얼갈이맑은국,34.09,2.272,1.055,0.1806,0,0.507649,1.245,103.31,0.7297,296.45,84.87,31.08333333,5.46,0.0256,3,0,1,0,0,0,0,0
얼갈이무침,48.61,4.5264,3.1839,0.4763,0,0.158434,1.645,70.01,0.3185,115.34,29.03,55.81583333,7.644,0,5,0,0,0,1,0,0,0
얼갈이배추 김치,7.5,1.0925,0.145,0.0225,0,0.1175,0.825,31.25,0.0975,145.25,13.25,28.66666667,1.34,0,6,0,0,0,0,1,0,0
연근감자전,96.75,17.3447,2.0817,0.3309,0,1.049975,2.675,12.55,0.5765,5.05,40.75,22.98333333,11.769,0,5,0,0,0,1,0,0,0
연근달걀볶음밥,252.66,41.5251,5.3477,1.2213,0,4.504288,1.276,27.55,1.2443,190.48,109.65,69.63833333,25.3577,6.27,2,1,0,0,0,0,0,0
연근들깨무침,61.9,5.2526,3.9928,0.444,0,0.12556,1.776,26.51,0.6146,100.23,55.68,0.155833333,5.67,0,5,0,0,0,1,0,0,0
연근엿장조림,96.5,11.906,4.9905,0.7385,0,0.22255,1.195,11.25,0.368,246.55,33.5,0,9.9225,0,5,0,0,0,1,0,0,0
연근유자청무침,30.9,7.33,0.0175,0.005,0,0.103125,0.825,7.85,0.225,6,19,0.020833333,10.0875,0,5,0,0,0,1,0,0,0
연근조림,39.15,4.6536,2.0093,0.298,0,0.105535,0.841,8.36,0.2676,101.23,23.63,0.018333333,7.0875,0,5,0,0,0,1,0,0,0
연근채소죽,147.89,28.6223,2.1423,0.3035,0,0.63515,1.145,10.86,0.62,6.37,47.48,25.36833333,4.936,0,0,0,0,0,0,0,0,0
연근튀김,75.75,6.6522,5.0133,0.7438,0,0.111181,0.906,7.51,0.2219,5.28,21.33,0,7.0926,0,5,0,0,0,1,0,0,0
연근튀김조림,81.72,7.9722,5.019,0.7445,0,0.114841,0.922,8.91,0.2908,101.27,26.21,0.018333333,7.0926,0,5,0,0,0,1,0,0,0
연근호두조림,66.67,4.9704,4.8889,0.5328,0,0.130287,1.109,11.6,0.3672,101.35,37.83,0.105,7.0875,0,5,0,0,0,1,0,0,0
연근흑임자샐러드,49.05,3.5784,3.6036,0.5304,0,0.056349,1.167,39.18,0.3105,17.01,35.43,0.54,4.2525,0,5,0,0,0,1,0,0,0
연두부/양념장,64.22,3.7084,3.9546,0.2938,0,2.062352,0.038,29.4,0.9606,99.48,59.64,1.483333333,0.2738,0,4,0,0,1,0,0,0,0
연두부계란탕,88.64,6.7995,3.582,0.5581,0,2.647724,1.05,86.86,1.5517,77.2,142.67,99.55,1.8015,4.2056,3,0,1,0,0,0,0,0
연두부된장찌개,79.49,9.42,2.288,0.0496,0,2.270674,1.32,80.21,1.6372,297.45,115.12,4.533333333,3.9,0.0256,3,0,1,0,0,0,0,0
연두부맑은국,61.44,6.1175,2.108,0.0461,0,2.150124,1.05,76.46,1.1917,51,104.47,72.35,1.8015,0.0256,3,0,1,0,0,0,0,0
연두부볶음밥,239.6,44.0726,4.0422,0.4636,0,3.761369,1.108,19.68,0.9902,165.73,69.89,40.97833333,22.5906,0,2,1,0,0,0,0,0,0
연두부새우젓국,63.54,5.736,2.441,0.0024,0,2.740362,0.202,51.43,1.5864,253.85,75.72,0.478333333,0.659,0,3,0,1,0,0,0,0,0
연두부새우탕,84.24,6.2375,2.508,0.0461,0,3.030124,1.05,86.06,2.3917,51,156.67,72.35,1.8015,0.0256,3,0,1,0,0,0,0,0
연두부죽,152.3,27.14,2.08,0,0,2.634,0,28.7,1.23,5.9,80,0.1,0,0,0,0,0,0,0,0,0,0
연두부채소죽,183.79,30.1843,4.0953,0.3015,0,2.67685,0.815,34.66,1.38,7.77,93.88,25.36833333,2.101,0,0,0,0,0,0,0,0,0
연두부청경채새우탕,85.74,6.4835,2.5215,0.0491,0,3.061849,1.23,99.11,2.4487,53.55,162.67,81.7625,4.578,0.0256,3,0,1,0,0,0,0,0
연두부탕,61.44,6.1175,2.108,0.0461,0,2.150124,1.05,76.46,1.1917,51,104.47,72.35,1.8015,0.0256,3,0,1,0,0,0,0,0
연어스테이크,26.5,0.05,0.475,0,0,1.2875,0,6,0.275,23.75,60.75,4.5,0.25,0,4,0,0,1,0,0,0,0
열갈이나물,48.61,4.5264,3.1839,0.4763,0,0.158434,1.645,70.01,0.3185,115.34,29.03,55.81583333,7.644,0,5,0,0,0,1,0,0,0
열무 김치,8,1.2475,0.0725,0.015,0,0.15,0.8,33.5,0.17,127.5,10.5,18.29166667,0.4,0,6,0,0,0,0,1,0,0
열무 물김치,5.4,0.873,0.021,0.006,0,0.1269,0.15,9.6,0.063,147.9,3.9,9.45,1.164,0,6,0,0,0,0,1,0,0
열무나물,25.84,1.1384,2.0562,0.3054,0,0.195608,0.425,49.13,0.6204,158.21,19.96,68.20083333,2.3119,0,5,0,0,0,1,0,0,0
열무된장국,16.39,1.2475,0.3465,0.0456,0,0.181474,0.325,84.81,1.0202,305.15,52.62,56.20833333,1.8125,0.0256,3,0,1,0,0,0,0,0
열무된장무침,26.86,1.0922,2.1672,0.3054,0,0.197363,0.401,50.81,0.7815,164.45,19.87,68.20083333,2.3119,0,5,0,0,0,1,0,0,0
열무들깨무침,51.8,2.4931,4.0523,0.454,0,0.31516,1.571,75.51,1.0496,112.83,56.08,78.8475,2.5375,0,5,0,0,0,1,0,0,0
열무맑은국,14.69,1.3245,0.1615,0.0456,0,0.176599,0.365,82.01,0.7517,294.75,52.77,56.20833333,1.8125,0.0256,3,0,1,0,0,0,0,0
열무비빔밥,248.21,39.0193,5.7625,1.3567,0,4.961766,0.862,58.24,1.5632,85.54,116.65,123.2941667,23.5235,7.315,2,1,0,0,0,0,0,0
영양닭죽,186.74,27.2793,4.7853,0.3015,0,1.54085,0.815,10.11,0.9,20.02,92.08,37.81833333,2.101,0,0,0,0,0,0,0,0,0
영양닭찜,98.69,7.999,4.2509,0.1685,0,1.83424,1.542,12.03,0.5817,214.28,77.89,61.2425,4.3585,0,4,0,0,1,0,0,0,0
영양부추겉절이,23.92,1.1627,2.0427,0.2944,0,0.043793,0.178,6.53,0.5634,1.61,8.04,14.90416667,1.1346,0,5,0,0,0,1,0,0,0
영양부추타락죽,144.7,27.23,1.825,1.085,0,1.3865,0,62.8,0.925,20.85,71.55,28.6875,1.145,0,0,0,0,0,0,0,0,0
영양어묵전,111.15,12.9342,4.1667,0.8199,0,1.222575,0.9,24.65,0.503,224.15,69,50.52916667,30.806,2.09,4,0,0,1,0,0,0,0
영양채소전,72.3,9.3192,2.8302,0.5769,0,0.22965,1.305,14.15,0.461,17.6,46.05,42.65416667,35.0585,2.09,4,0,0,1,0,0,0,0
오렌지,30.8,7.84,0.07,0,0,0.441,0,23.1,0.14,0.7,14,5.25,30.1,0,7,0,0,0,0,0,1,0
오렌지주스,47.6,12.516,0.056,0.014,0,0.98,2.52,44.8,0.098,1.4,19.6,0.7,61.768,0,7,0,0,0,0,0,1,0
오리불고기,67.4,1.832,4.8035,1.5465,0,1.088875,0.53,8.5,0.853,18.3,52.05,9.491666667,1.1455,0.4925,4,0,0,1,0,0,0,0
오리엔탈닭살볶음,76.43,7.1039,2.393,0.3077,0,1.577628,1.024,10.31,0.4863,160.8,48.38,63.80416667,31.5365,0,4,0,0,1,0,0,0,0
오리엔탈비빔쌀국수,214.57,39.8966,2.4969,0.5584,0,2.829713,1.042,39.07,0.8518,1138.68,182.06,54.94,26.0596,0.123,2,1,0,0,0,0,0,0
오리주물럭,80.68,2.6818,5.8132,1.6962,0,1.092901,0.598,9.68,0.9128,138.98,56.57,12.41333333,1.1455,0.4925,4,0,0,1,0,0,0,0
